topology,payoff,benefit,beta,mutation,init_c,sim,t,c
rrg,acc,1.005,10,0,0.2,1,494000,0.573
rrg,acc,1.005,10,0,0.2,1,495000,0.572
rrg,acc,1.005,10,0,0.2,1,496000,0.559
rrg,acc,1.005,10,0,0.2,1,497000,0.576
rrg,acc,1.005,10,0,0.2,1,498000,0.572
rrg,acc,1.005,10,0,0.2,1,499000,0.584
rrg,acc,1.005,10,0,0.2,1,500000,0.585
rrg,acc,1.005,10,0,0.2,1,501000,0.596
rrg,acc,1.005,10,0,0.2,1,502000,0.594
rrg,acc,1.005,10,0,0.2,1,503000,0.596
rrg,acc,1.005,10,0,0.2,1,504000,0.613
rrg,acc,1.005,10,0,0.2,1,505000,0.601
rrg,acc,1.005,10,0,0.2,1,506000,0.616
rrg,acc,1.005,10,0,0.2,1,507000,0.588
rrg,acc,1.005,10,0,0.2,1,508000,0.593
rrg,acc,1.005,10,0,0.2,1,509000,0.598
rrg,acc,1.005,10,0,0.2,1,510000,0.611
rrg,acc,1.005,10,0,0.2,1,511000,0.612
rrg,acc,1.005,10,0,0.2,1,512000,0.607
rrg,acc,1.005,10,0,0.2,1,513000,0.604
rrg,acc,1.005,10,0,0.2,1,514000,0.598
rrg,acc,1.005,10,0,0.2,1,515000,0.603
rrg,acc,1.005,10,0,0.2,1,516000,0.603
rrg,acc,1.005,10,0,0.2,1,517000,0.603
rrg,acc,1.005,10,0,0.2,1,518000,0.604
rrg,acc,1.005,10,0,0.2,1,519000,0.607
rrg,acc,1.005,10,0,0.2,1,520000,0.613
rrg,acc,1.005,10,0,0.2,1,521000,0.626
rrg,acc,1.005,10,0,0.2,1,522000,0.638
rrg,acc,1.005,10,0,0.2,1,523000,0.624
rrg,acc,1.005,10,0,0.2,1,524000,0.608
rrg,acc,1.005,10,0,0.2,1,525000,0.607
rrg,acc,1.005,10,0,0.2,1,526000,0.604
rrg,acc,1.005,10,0,0.2,1,527000,0.607
rrg,acc,1.005,10,0,0.2,1,528000,0.606
rrg,acc,1.005,10,0,0.2,1,529000,0.583
rrg,acc,1.005,10,0,0.2,1,530000,0.581
rrg,acc,1.005,10,0,0.2,1,531000,0.592
rrg,acc,1.005,10,0,0.2,1,532000,0.604
rrg,acc,1.005,10,0,0.2,1,533000,0.602
rrg,acc,1.005,10,0,0.2,1,534000,0.606
rrg,acc,1.005,10,0,0.2,1,535000,0.572
rrg,acc,1.005,10,0,0.2,1,536000,0.588
rrg,acc,1.005,10,0,0.2,1,537000,0.608
rrg,acc,1.005,10,0,0.2,1,538000,0.596
rrg,acc,1.005,10,0,0.2,1,539000,0.61
rrg,acc,1.005,10,0,0.2,1,540000,0.625
rrg,acc,1.005,10,0,0.2,1,541000,0.637
rrg,acc,1.005,10,0,0.2,1,542000,0.63
rrg,acc,1.005,10,0,0.2,1,543000,0.635
rrg,acc,1.005,10,0,0.2,1,544000,0.636
rrg,acc,1.005,10,0,0.2,1,545000,0.635
rrg,acc,1.005,10,0,0.2,1,546000,0.62
rrg,acc,1.005,10,0,0.2,1,547000,0.608
rrg,acc,1.005,10,0,0.2,1,548000,0.599
rrg,acc,1.005,10,0,0.2,1,549000,0.578
rrg,acc,1.005,10,0,0.2,1,550000,0.575
rrg,acc,1.005,10,0,0.2,1,551000,0.58
rrg,acc,1.005,10,0,0.2,1,552000,0.577
rrg,acc,1.005,10,0,0.2,1,553000,0.569
rrg,acc,1.005,10,0,0.2,1,554000,0.576
rrg,acc,1.005,10,0,0.2,1,555000,0.568
rrg,acc,1.005,10,0,0.2,1,556000,0.577
rrg,acc,1.005,10,0,0.2,1,557000,0.594
rrg,acc,1.005,10,0,0.2,1,558000,0.6
rrg,acc,1.005,10,0,0.2,1,559000,0.605
rrg,acc,1.005,10,0,0.2,1,560000,0.6
rrg,acc,1.005,10,0,0.2,1,561000,0.579
rrg,acc,1.005,10,0,0.2,1,562000,0.585
rrg,acc,1.005,10,0,0.2,1,563000,0.578
rrg,acc,1.005,10,0,0.2,1,564000,0.564
rrg,acc,1.005,10,0,0.2,1,565000,0.571
rrg,acc,1.005,10,0,0.2,1,566000,0.572
rrg,acc,1.005,10,0,0.2,1,567000,0.592
rrg,acc,1.005,10,0,0.2,1,568000,0.6
rrg,acc,1.005,10,0,0.2,1,569000,0.604
rrg,acc,1.005,10,0,0.2,1,570000,0.609
rrg,acc,1.005,10,0,0.2,1,571000,0.585
rrg,acc,1.005,10,0,0.2,1,572000,0.586
rrg,acc,1.005,10,0,0.2,1,573000,0.599
rrg,acc,1.005,10,0,0.2,1,574000,0.596
rrg,acc,1.005,10,0,0.2,1,575000,0.579
rrg,acc,1.005,10,0,0.2,1,576000,0.575
rrg,acc,1.005,10,0,0.2,1,577000,0.582
rrg,acc,1.005,10,0,0.2,1,578000,0.575
rrg,acc,1.005,10,0,0.2,1,579000,0.593
rrg,acc,1.005,10,0,0.2,1,580000,0.584
rrg,acc,1.005,10,0,0.2,1,581000,0.588
rrg,acc,1.005,10,0,0.2,1,582000,0.6
rrg,acc,1.005,10,0,0.2,1,583000,0.593
rrg,acc,1.005,10,0,0.2,1,584000,0.594
rrg,acc,1.005,10,0,0.2,1,585000,0.598
rrg,acc,1.005,10,0,0.2,1,586000,0.59
rrg,acc,1.005,10,0,0.2,1,587000,0.58
rrg,acc,1.005,10,0,0.2,1,588000,0.58
rrg,acc,1.005,10,0,0.2,1,589000,0.573
rrg,acc,1.005,10,0,0.2,1,590000,0.581
rrg,acc,1.005,10,0,0.2,1,591000,0.587
rrg,acc,1.005,10,0,0.2,1,592000,0.592
rrg,acc,1.005,10,0,0.2,1,593000,0.578
rrg,acc,1.005,10,0,0.2,1,594000,0.58
rrg,acc,1.005,10,0,0.2,1,595000,0.574
rrg,acc,1.005,10,0,0.2,1,596000,0.577
rrg,acc,1.005,10,0,0.2,1,597000,0.565
rrg,acc,1.005,10,0,0.2,1,598000,0.559
rrg,acc,1.005,10,0,0.2,1,599000,0.567
rrg,acc,1.005,10,0,0.2,1,600000,0.561
rrg,acc,1.005,10,0,0.2,1,601000,0.573
rrg,acc,1.005,10,0,0.2,1,602000,0.567
rrg,acc,1.005,10,0,0.2,1,603000,0.577
rrg,acc,1.005,10,0,0.2,1,604000,0.579
rrg,acc,1.005,10,0,0.2,1,605000,0.578
rrg,acc,1.005,10,0,0.2,1,606000,0.585
rrg,acc,1.005,10,0,0.2,1,607000,0.589
rrg,acc,1.005,10,0,0.2,1,608000,0.61
rrg,acc,1.005,10,0,0.2,1,609000,0.618
rrg,acc,1.005,10,0,0.2,1,610000,0.617
rrg,acc,1.005,10,0,0.2,1,611000,0.615
rrg,acc,1.005,10,0,0.2,1,612000,0.622
rrg,acc,1.005,10,0,0.2,1,613000,0.616
rrg,acc,1.005,10,0,0.2,1,614000,0.615
rrg,acc,1.005,10,0,0.2,1,615000,0.588
rrg,acc,1.005,10,0,0.2,1,616000,0.565
rrg,acc,1.005,10,0,0.2,1,617000,0.557
rrg,acc,1.005,10,0,0.2,1,618000,0.554
rrg,acc,1.005,10,0,0.2,1,619000,0.548
rrg,acc,1.005,10,0,0.2,1,620000,0.567
rrg,acc,1.005,10,0,0.2,1,621000,0.57
rrg,acc,1.005,10,0,0.2,1,622000,0.586
rrg,acc,1.005,10,0,0.2,1,623000,0.578
rrg,acc,1.005,10,0,0.2,1,624000,0.578
rrg,acc,1.005,10,0,0.2,1,625000,0.575
rrg,acc,1.005,10,0,0.2,1,626000,0.585
rrg,acc,1.005,10,0,0.2,1,627000,0.583
rrg,acc,1.005,10,0,0.2,1,628000,0.575
rrg,acc,1.005,10,0,0.2,1,629000,0.559
rrg,acc,1.005,10,0,0.2,1,630000,0.571
rrg,acc,1.005,10,0,0.2,1,631000,0.578
rrg,acc,1.005,10,0,0.2,1,632000,0.579
rrg,acc,1.005,10,0,0.2,1,633000,0.594
rrg,acc,1.005,10,0,0.2,1,634000,0.605
rrg,acc,1.005,10,0,0.2,1,635000,0.609
rrg,acc,1.005,10,0,0.2,1,636000,0.626
rrg,acc,1.005,10,0,0.2,1,637000,0.638
rrg,acc,1.005,10,0,0.2,1,638000,0.642
rrg,acc,1.005,10,0,0.2,1,639000,0.63
rrg,acc,1.005,10,0,0.2,1,640000,0.634
rrg,acc,1.005,10,0,0.2,1,641000,0.63
rrg,acc,1.005,10,0,0.2,1,642000,0.615
rrg,acc,1.005,10,0,0.2,1,643000,0.621
rrg,acc,1.005,10,0,0.2,1,644000,0.602
rrg,acc,1.005,10,0,0.2,1,645000,0.608
rrg,acc,1.005,10,0,0.2,1,646000,0.593
rrg,acc,1.005,10,0,0.2,1,647000,0.595
rrg,acc,1.005,10,0,0.2,1,648000,0.596
rrg,acc,1.005,10,0,0.2,1,649000,0.598
rrg,acc,1.005,10,0,0.2,1,650000,0.603
rrg,acc,1.005,10,0,0.2,1,651000,0.601
rrg,acc,1.005,10,0,0.2,1,652000,0.597
rrg,acc,1.005,10,0,0.2,1,653000,0.61
rrg,acc,1.005,10,0,0.2,1,654000,0.595
rrg,acc,1.005,10,0,0.2,1,655000,0.592
rrg,acc,1.005,10,0,0.2,1,656000,0.613
rrg,acc,1.005,10,0,0.2,1,657000,0.616
rrg,acc,1.005,10,0,0.2,1,658000,0.609
rrg,acc,1.005,10,0,0.2,1,659000,0.62
rrg,acc,1.005,10,0,0.2,1,660000,0.624
rrg,acc,1.005,10,0,0.2,1,661000,0.633
rrg,acc,1.005,10,0,0.2,1,662000,0.639
rrg,acc,1.005,10,0,0.2,1,663000,0.634
rrg,acc,1.005,10,0,0.2,1,664000,0.649
rrg,acc,1.005,10,0,0.2,1,665000,0.632
rrg,acc,1.005,10,0,0.2,1,666000,0.638
rrg,acc,1.005,10,0,0.2,1,667000,0.628
rrg,acc,1.005,10,0,0.2,1,668000,0.634
rrg,acc,1.005,10,0,0.2,1,669000,0.643
rrg,acc,1.005,10,0,0.2,1,670000,0.636
rrg,acc,1.005,10,0,0.2,1,671000,0.632
rrg,acc,1.005,10,0,0.2,1,672000,0.614
rrg,acc,1.005,10,0,0.2,1,673000,0.636
rrg,acc,1.005,10,0,0.2,1,674000,0.642
rrg,acc,1.005,10,0,0.2,1,675000,0.646
rrg,acc,1.005,10,0,0.2,1,676000,0.643
rrg,acc,1.005,10,0,0.2,1,677000,0.652
rrg,acc,1.005,10,0,0.2,1,678000,0.66
rrg,acc,1.005,10,0,0.2,1,679000,0.662
rrg,acc,1.005,10,0,0.2,1,680000,0.661
rrg,acc,1.005,10,0,0.2,1,681000,0.656
rrg,acc,1.005,10,0,0.2,1,682000,0.649
rrg,acc,1.005,10,0,0.2,1,683000,0.636
rrg,acc,1.005,10,0,0.2,1,684000,0.646
rrg,acc,1.005,10,0,0.2,1,685000,0.656
rrg,acc,1.005,10,0,0.2,1,686000,0.63
rrg,acc,1.005,10,0,0.2,1,687000,0.629
rrg,acc,1.005,10,0,0.2,1,688000,0.63
rrg,acc,1.005,10,0,0.2,1,689000,0.633
rrg,acc,1.005,10,0,0.2,1,690000,0.617
rrg,acc,1.005,10,0,0.2,1,691000,0.615
rrg,acc,1.005,10,0,0.2,1,692000,0.606
rrg,acc,1.005,10,0,0.2,1,693000,0.594
rrg,acc,1.005,10,0,0.2,1,694000,0.595
rrg,acc,1.005,10,0,0.2,1,695000,0.598
rrg,acc,1.005,10,0,0.2,1,696000,0.602
rrg,acc,1.005,10,0,0.2,1,697000,0.589
rrg,acc,1.005,10,0,0.2,1,698000,0.591
rrg,acc,1.005,10,0,0.2,1,699000,0.572
rrg,acc,1.005,10,0,0.2,1,700000,0.573
rrg,acc,1.005,10,0,0.2,1,701000,0.588
rrg,acc,1.005,10,0,0.2,1,702000,0.578
rrg,acc,1.005,10,0,0.2,1,703000,0.577
rrg,acc,1.005,10,0,0.2,1,704000,0.571
rrg,acc,1.005,10,0,0.2,1,705000,0.569
rrg,acc,1.005,10,0,0.2,1,706000,0.567
rrg,acc,1.005,10,0,0.2,1,707000,0.565
rrg,acc,1.005,10,0,0.2,1,708000,0.549
rrg,acc,1.005,10,0,0.2,1,709000,0.54
rrg,acc,1.005,10,0,0.2,1,710000,0.532
rrg,acc,1.005,10,0,0.2,1,711000,0.512
rrg,acc,1.005,10,0,0.2,1,712000,0.537
rrg,acc,1.005,10,0,0.2,1,713000,0.528
rrg,acc,1.005,10,0,0.2,1,714000,0.529
rrg,acc,1.005,10,0,0.2,1,715000,0.538
rrg,acc,1.005,10,0,0.2,1,716000,0.529
rrg,acc,1.005,10,0,0.2,1,717000,0.548
rrg,acc,1.005,10,0,0.2,1,718000,0.549
rrg,acc,1.005,10,0,0.2,1,719000,0.562
rrg,acc,1.005,10,0,0.2,1,720000,0.568
rrg,acc,1.005,10,0,0.2,1,721000,0.57
rrg,acc,1.005,10,0,0.2,1,722000,0.568
rrg,acc,1.005,10,0,0.2,1,723000,0.583
rrg,acc,1.005,10,0,0.2,1,724000,0.584
rrg,acc,1.005,10,0,0.2,1,725000,0.583
rrg,acc,1.005,10,0,0.2,1,726000,0.572
rrg,acc,1.005,10,0,0.2,1,727000,0.577
rrg,acc,1.005,10,0,0.2,1,728000,0.591
rrg,acc,1.005,10,0,0.2,1,729000,0.602
rrg,acc,1.005,10,0,0.2,1,730000,0.598
rrg,acc,1.005,10,0,0.2,1,731000,0.603
rrg,acc,1.005,10,0,0.2,1,732000,0.615
rrg,acc,1.005,10,0,0.2,1,733000,0.604
rrg,acc,1.005,10,0,0.2,1,734000,0.601
rrg,acc,1.005,10,0,0.2,1,735000,0.597
rrg,acc,1.005,10,0,0.2,1,736000,0.61
rrg,acc,1.005,10,0,0.2,1,737000,0.616
rrg,acc,1.005,10,0,0.2,1,738000,0.596
rrg,acc,1.005,10,0,0.2,1,739000,0.592
rrg,acc,1.005,10,0,0.2,1,740000,0.598
rrg,acc,1.005,10,0,0.2,1,741000,0.58
rrg,acc,1.005,10,0,0.2,1,742000,0.59
rrg,acc,1.005,10,0,0.2,1,743000,0.594
rrg,acc,1.005,10,0,0.2,1,744000,0.609
rrg,acc,1.005,10,0,0.2,1,745000,0.608
rrg,acc,1.005,10,0,0.2,1,746000,0.612
rrg,acc,1.005,10,0,0.2,1,747000,0.626
rrg,acc,1.005,10,0,0.2,1,748000,0.608
rrg,acc,1.005,10,0,0.2,1,749000,0.615
rrg,acc,1.005,10,0,0.2,1,750000,0.618
rrg,acc,1.005,10,0,0.2,1,751000,0.63
rrg,acc,1.005,10,0,0.2,1,752000,0.626
rrg,acc,1.005,10,0,0.2,1,753000,0.628
rrg,acc,1.005,10,0,0.2,1,754000,0.629
rrg,acc,1.005,10,0,0.2,1,755000,0.625
rrg,acc,1.005,10,0,0.2,1,756000,0.613
rrg,acc,1.005,10,0,0.2,1,757000,0.609
rrg,acc,1.005,10,0,0.2,1,758000,0.612
rrg,acc,1.005,10,0,0.2,1,759000,0.591
rrg,acc,1.005,10,0,0.2,1,760000,0.609
rrg,acc,1.005,10,0,0.2,1,761000,0.586
rrg,acc,1.005,10,0,0.2,1,762000,0.57
rrg,acc,1.005,10,0,0.2,1,763000,0.586
rrg,acc,1.005,10,0,0.2,1,764000,0.586
rrg,acc,1.005,10,0,0.2,1,765000,0.584
rrg,acc,1.005,10,0,0.2,1,766000,0.576
rrg,acc,1.005,10,0,0.2,1,767000,0.584
rrg,acc,1.005,10,0,0.2,1,768000,0.587
rrg,acc,1.005,10,0,0.2,1,769000,0.587
rrg,acc,1.005,10,0,0.2,1,770000,0.599
rrg,acc,1.005,10,0,0.2,1,771000,0.613
rrg,acc,1.005,10,0,0.2,1,772000,0.607
rrg,acc,1.005,10,0,0.2,1,773000,0.59
rrg,acc,1.005,10,0,0.2,1,774000,0.598
rrg,acc,1.005,10,0,0.2,1,775000,0.595
rrg,acc,1.005,10,0,0.2,1,776000,0.58
rrg,acc,1.005,10,0,0.2,1,777000,0.572
rrg,acc,1.005,10,0,0.2,1,778000,0.575
rrg,acc,1.005,10,0,0.2,1,779000,0.566
rrg,acc,1.005,10,0,0.2,1,780000,0.572
rrg,acc,1.005,10,0,0.2,1,781000,0.569
rrg,acc,1.005,10,0,0.2,1,782000,0.565
rrg,acc,1.005,10,0,0.2,1,783000,0.565
rrg,acc,1.005,10,0,0.2,1,784000,0.561
rrg,acc,1.005,10,0,0.2,1,785000,0.555
rrg,acc,1.005,10,0,0.2,1,786000,0.543
rrg,acc,1.005,10,0,0.2,1,787000,0.538
rrg,acc,1.005,10,0,0.2,1,788000,0.553
rrg,acc,1.005,10,0,0.2,1,789000,0.556
rrg,acc,1.005,10,0,0.2,1,790000,0.569
rrg,acc,1.005,10,0,0.2,1,791000,0.572
rrg,acc,1.005,10,0,0.2,1,792000,0.562
rrg,acc,1.005,10,0,0.2,1,793000,0.573
rrg,acc,1.005,10,0,0.2,1,794000,0.568
rrg,acc,1.005,10,0,0.2,1,795000,0.571
rrg,acc,1.005,10,0,0.2,1,796000,0.577
rrg,acc,1.005,10,0,0.2,1,797000,0.582
rrg,acc,1.005,10,0,0.2,1,798000,0.576
rrg,acc,1.005,10,0,0.2,1,799000,0.569
rrg,acc,1.005,10,0,0.2,1,800000,0.557
rrg,acc,1.005,10,0,0.2,1,801000,0.556
rrg,acc,1.005,10,0,0.2,1,802000,0.54
rrg,acc,1.005,10,0,0.2,1,803000,0.548
rrg,acc,1.005,10,0,0.2,1,804000,0.568
rrg,acc,1.005,10,0,0.2,1,805000,0.566
rrg,acc,1.005,10,0,0.2,1,806000,0.571
rrg,acc,1.005,10,0,0.2,1,807000,0.562
rrg,acc,1.005,10,0,0.2,1,808000,0.571
rrg,acc,1.005,10,0,0.2,1,809000,0.571
rrg,acc,1.005,10,0,0.2,1,810000,0.574
rrg,acc,1.005,10,0,0.2,1,811000,0.567
rrg,acc,1.005,10,0,0.2,1,812000,0.595
rrg,acc,1.005,10,0,0.2,1,813000,0.585
rrg,acc,1.005,10,0,0.2,1,814000,0.578
rrg,acc,1.005,10,0,0.2,1,815000,0.584
rrg,acc,1.005,10,0,0.2,1,816000,0.596
rrg,acc,1.005,10,0,0.2,1,817000,0.602
rrg,acc,1.005,10,0,0.2,1,818000,0.621
rrg,acc,1.005,10,0,0.2,1,819000,0.623
rrg,acc,1.005,10,0,0.2,1,820000,0.626
rrg,acc,1.005,10,0,0.2,1,821000,0.647
rrg,acc,1.005,10,0,0.2,1,822000,0.637
rrg,acc,1.005,10,0,0.2,1,823000,0.653
rrg,acc,1.005,10,0,0.2,1,824000,0.656
rrg,acc,1.005,10,0,0.2,1,825000,0.636
rrg,acc,1.005,10,0,0.2,1,826000,0.653
rrg,acc,1.005,10,0,0.2,1,827000,0.65
rrg,acc,1.005,10,0,0.2,1,828000,0.648
rrg,acc,1.005,10,0,0.2,1,829000,0.642
rrg,acc,1.005,10,0,0.2,1,830000,0.632
rrg,acc,1.005,10,0,0.2,1,831000,0.62
rrg,acc,1.005,10,0,0.2,1,832000,0.632
rrg,acc,1.005,10,0,0.2,1,833000,0.625
rrg,acc,1.005,10,0,0.2,1,834000,0.628
rrg,acc,1.005,10,0,0.2,1,835000,0.62
rrg,acc,1.005,10,0,0.2,1,836000,0.593
rrg,acc,1.005,10,0,0.2,1,837000,0.584
rrg,acc,1.005,10,0,0.2,1,838000,0.597
rrg,acc,1.005,10,0,0.2,1,839000,0.59
rrg,acc,1.005,10,0,0.2,1,840000,0.592
rrg,acc,1.005,10,0,0.2,1,841000,0.567
rrg,acc,1.005,10,0,0.2,1,842000,0.563
rrg,acc,1.005,10,0,0.2,1,843000,0.561
rrg,acc,1.005,10,0,0.2,1,844000,0.564
rrg,acc,1.005,10,0,0.2,1,845000,0.579
rrg,acc,1.005,10,0,0.2,1,846000,0.56
rrg,acc,1.005,10,0,0.2,1,847000,0.564
rrg,acc,1.005,10,0,0.2,1,848000,0.569
rrg,acc,1.005,10,0,0.2,1,849000,0.571
rrg,acc,1.005,10,0,0.2,1,850000,0.584
rrg,acc,1.005,10,0,0.2,1,851000,0.592
rrg,acc,1.005,10,0,0.2,1,852000,0.602
rrg,acc,1.005,10,0,0.2,1,853000,0.6
rrg,acc,1.005,10,0,0.2,1,854000,0.607
rrg,acc,1.005,10,0,0.2,1,855000,0.615
rrg,acc,1.005,10,0,0.2,1,856000,0.614
rrg,acc,1.005,10,0,0.2,1,857000,0.612
rrg,acc,1.005,10,0,0.2,1,858000,0.605
rrg,acc,1.005,10,0,0.2,1,859000,0.614
rrg,acc,1.005,10,0,0.2,1,860000,0.606
rrg,acc,1.005,10,0,0.2,1,861000,0.608
rrg,acc,1.005,10,0,0.2,1,862000,0.592
rrg,acc,1.005,10,0,0.2,1,863000,0.598
rrg,acc,1.005,10,0,0.2,1,864000,0.6
rrg,acc,1.005,10,0,0.2,1,865000,0.603
rrg,acc,1.005,10,0,0.2,1,866000,0.573
rrg,acc,1.005,10,0,0.2,1,867000,0.586
rrg,acc,1.005,10,0,0.2,1,868000,0.585
rrg,acc,1.005,10,0,0.2,1,869000,0.59
rrg,acc,1.005,10,0,0.2,1,870000,0.607
rrg,acc,1.005,10,0,0.2,1,871000,0.604
rrg,acc,1.005,10,0,0.2,1,872000,0.591
rrg,acc,1.005,10,0,0.2,1,873000,0.591
rrg,acc,1.005,10,0,0.2,1,874000,0.567
rrg,acc,1.005,10,0,0.2,1,875000,0.581
rrg,acc,1.005,10,0,0.2,1,876000,0.575
rrg,acc,1.005,10,0,0.2,1,877000,0.58
rrg,acc,1.005,10,0,0.2,1,878000,0.579
rrg,acc,1.005,10,0,0.2,1,879000,0.568
rrg,acc,1.005,10,0,0.2,1,880000,0.586
rrg,acc,1.005,10,0,0.2,1,881000,0.594
rrg,acc,1.005,10,0,0.2,1,882000,0.596
rrg,acc,1.005,10,0,0.2,1,883000,0.599
rrg,acc,1.005,10,0,0.2,1,884000,0.599
rrg,acc,1.005,10,0,0.2,1,885000,0.585
rrg,acc,1.005,10,0,0.2,1,886000,0.584
rrg,acc,1.005,10,0,0.2,1,887000,0.578
rrg,acc,1.005,10,0,0.2,1,888000,0.581
rrg,acc,1.005,10,0,0.2,1,889000,0.597
rrg,acc,1.005,10,0,0.2,1,890000,0.594
rrg,acc,1.005,10,0,0.2,1,891000,0.59
rrg,acc,1.005,10,0,0.2,1,892000,0.582
rrg,acc,1.005,10,0,0.2,1,893000,0.584
rrg,acc,1.005,10,0,0.2,1,894000,0.566
rrg,acc,1.005,10,0,0.2,1,895000,0.548
rrg,acc,1.005,10,0,0.2,1,896000,0.546
rrg,acc,1.005,10,0,0.2,1,897000,0.563
rrg,acc,1.005,10,0,0.2,1,898000,0.559
rrg,acc,1.005,10,0,0.2,1,899000,0.571
rrg,acc,1.005,10,0,0.2,1,900000,0.551
rrg,acc,1.005,10,0,0.2,1,901000,0.548
rrg,acc,1.005,10,0,0.2,1,902000,0.554
rrg,acc,1.005,10,0,0.2,1,903000,0.566
rrg,acc,1.005,10,0,0.2,1,904000,0.558
rrg,acc,1.005,10,0,0.2,1,905000,0.577
rrg,acc,1.005,10,0,0.2,1,906000,0.596
rrg,acc,1.005,10,0,0.2,1,907000,0.578
rrg,acc,1.005,10,0,0.2,1,908000,0.58
rrg,acc,1.005,10,0,0.2,1,909000,0.585
rrg,acc,1.005,10,0,0.2,1,910000,0.589
rrg,acc,1.005,10,0,0.2,1,911000,0.595
rrg,acc,1.005,10,0,0.2,1,912000,0.602
rrg,acc,1.005,10,0,0.2,1,913000,0.614
rrg,acc,1.005,10,0,0.2,1,914000,0.598
rrg,acc,1.005,10,0,0.2,1,915000,0.592
rrg,acc,1.005,10,0,0.2,1,916000,0.575
rrg,acc,1.005,10,0,0.2,1,917000,0.602
rrg,acc,1.005,10,0,0.2,1,918000,0.595
rrg,acc,1.005,10,0,0.2,1,919000,0.593
rrg,acc,1.005,10,0,0.2,1,920000,0.592
rrg,acc,1.005,10,0,0.2,1,921000,0.609
rrg,acc,1.005,10,0,0.2,1,922000,0.582
rrg,acc,1.005,10,0,0.2,1,923000,0.59
rrg,acc,1.005,10,0,0.2,1,924000,0.591
rrg,acc,1.005,10,0,0.2,1,925000,0.604
rrg,acc,1.005,10,0,0.2,1,926000,0.577
rrg,acc,1.005,10,0,0.2,1,927000,0.556
rrg,acc,1.005,10,0,0.2,1,928000,0.54
rrg,acc,1.005,10,0,0.2,1,929000,0.526
rrg,acc,1.005,10,0,0.2,1,930000,0.514
rrg,acc,1.005,10,0,0.2,1,931000,0.517
rrg,acc,1.005,10,0,0.2,1,932000,0.516
rrg,acc,1.005,10,0,0.2,1,933000,0.519
rrg,acc,1.005,10,0,0.2,1,934000,0.513
rrg,acc,1.005,10,0,0.2,1,935000,0.523
rrg,acc,1.005,10,0,0.2,1,936000,0.538
rrg,acc,1.005,10,0,0.2,1,937000,0.562
rrg,acc,1.005,10,0,0.2,1,938000,0.552
rrg,acc,1.005,10,0,0.2,1,939000,0.543
rrg,acc,1.005,10,0,0.2,1,940000,0.554
rrg,acc,1.005,10,0,0.2,1,941000,0.555
rrg,acc,1.005,10,0,0.2,1,942000,0.566
rrg,acc,1.005,10,0,0.2,1,943000,0.579
rrg,acc,1.005,10,0,0.2,1,944000,0.575
rrg,acc,1.005,10,0,0.2,1,945000,0.578
rrg,acc,1.005,10,0,0.2,1,946000,0.584
rrg,acc,1.005,10,0,0.2,1,947000,0.579
rrg,acc,1.005,10,0,0.2,1,948000,0.559
rrg,acc,1.005,10,0,0.2,1,949000,0.555
rrg,acc,1.005,10,0,0.2,1,950000,0.566
rrg,acc,1.005,10,0,0.2,1,951000,0.55
rrg,acc,1.005,10,0,0.2,1,952000,0.564
rrg,acc,1.005,10,0,0.2,1,953000,0.566
rrg,acc,1.005,10,0,0.2,1,954000,0.545
rrg,acc,1.005,10,0,0.2,1,955000,0.567
rrg,acc,1.005,10,0,0.2,1,956000,0.563
rrg,acc,1.005,10,0,0.2,1,957000,0.584
rrg,acc,1.005,10,0,0.2,1,958000,0.579
rrg,acc,1.005,10,0,0.2,1,959000,0.578
rrg,acc,1.005,10,0,0.2,1,960000,0.577
rrg,acc,1.005,10,0,0.2,1,961000,0.574
rrg,acc,1.005,10,0,0.2,1,962000,0.585
rrg,acc,1.005,10,0,0.2,1,963000,0.595
rrg,acc,1.005,10,0,0.2,1,964000,0.585
rrg,acc,1.005,10,0,0.2,1,965000,0.586
rrg,acc,1.005,10,0,0.2,1,966000,0.586
rrg,acc,1.005,10,0,0.2,1,967000,0.573
rrg,acc,1.005,10,0,0.2,1,968000,0.584
rrg,acc,1.005,10,0,0.2,1,969000,0.561
rrg,acc,1.005,10,0,0.2,1,970000,0.571
rrg,acc,1.005,10,0,0.2,1,971000,0.577
rrg,acc,1.005,10,0,0.2,1,972000,0.564
rrg,acc,1.005,10,0,0.2,1,973000,0.574
rrg,acc,1.005,10,0,0.2,1,974000,0.553
rrg,acc,1.005,10,0,0.2,1,975000,0.556
rrg,acc,1.005,10,0,0.2,1,976000,0.554
rrg,acc,1.005,10,0,0.2,1,977000,0.567
rrg,acc,1.005,10,0,0.2,1,978000,0.578
rrg,acc,1.005,10,0,0.2,1,979000,0.567
rrg,acc,1.005,10,0,0.2,1,980000,0.572
rrg,acc,1.005,10,0,0.2,1,981000,0.574
rrg,acc,1.005,10,0,0.2,1,982000,0.574
rrg,acc,1.005,10,0,0.2,1,983000,0.578
rrg,acc,1.005,10,0,0.2,1,984000,0.592
rrg,acc,1.005,10,0,0.2,1,985000,0.599
rrg,acc,1.005,10,0,0.2,1,986000,0.592
rrg,acc,1.005,10,0,0.2,1,987000,0.602
rrg,acc,1.005,10,0,0.2,1,988000,0.575
rrg,acc,1.005,10,0,0.2,1,989000,0.573
rrg,acc,1.005,10,0,0.2,1,990000,0.553
rrg,acc,1.005,10,0,0.2,1,991000,0.557
