"topology","payoff","benefit","beta","mutation","init_c","t","c"
"rrg","acc",1.005,10,0,0.2,499000,0.581217
"rrg","acc",1.005,10,0,0.2,500000,0.581061
"rrg","acc",1.005,10,0,0.2,501000,0.581048
"rrg","acc",1.005,10,0,0.2,502000,0.580623
"rrg","acc",1.005,10,0,0.2,503000,0.580638
"rrg","acc",1.005,10,0,0.2,504000,0.580131
"rrg","acc",1.005,10,0,0.2,505000,0.58011
"rrg","acc",1.005,10,0,0.2,506000,0.579932
"rrg","acc",1.005,10,0,0.2,507000,0.580332
"rrg","acc",1.005,10,0,0.2,508000,0.5802
"rrg","acc",1.005,10,0,0.2,509000,0.580317
"rrg","acc",1.005,10,0,0.2,510000,0.58033
"rrg","acc",1.005,10,0,0.2,511000,0.580637
"rrg","acc",1.005,10,0,0.2,512000,0.580461
"rrg","acc",1.005,10,0,0.2,513000,0.580801
"rrg","acc",1.005,10,0,0.2,514000,0.581304
"rrg","acc",1.005,10,0,0.2,515000,0.58179
"rrg","acc",1.005,10,0,0.2,516000,0.582133
"rrg","acc",1.005,10,0,0.2,517000,0.581706
"rrg","acc",1.005,10,0,0.2,518000,0.581879
"rrg","acc",1.005,10,0,0.2,519000,0.581284
"rrg","acc",1.005,10,0,0.2,520000,0.581269
"rrg","acc",1.005,10,0,0.2,521000,0.580824
"rrg","acc",1.005,10,0,0.2,522000,0.58127
"rrg","acc",1.005,10,0,0.2,523000,0.581685
"rrg","acc",1.005,10,0,0.2,524000,0.581946
"rrg","acc",1.005,10,0,0.2,525000,0.581801
"rrg","acc",1.005,10,0,0.2,526000,0.581055
"rrg","acc",1.005,10,0,0.2,527000,0.580791
"rrg","acc",1.005,10,0,0.2,528000,0.580421
"rrg","acc",1.005,10,0,0.2,529000,0.580997
"rrg","acc",1.005,10,0,0.2,530000,0.580118
"rrg","acc",1.005,10,0,0.2,531000,0.580345
"rrg","acc",1.005,10,0,0.2,532000,0.580032
"rrg","acc",1.005,10,0,0.2,533000,0.580235
"rrg","acc",1.005,10,0,0.2,534000,0.579874
"rrg","acc",1.005,10,0,0.2,535000,0.580131
"rrg","acc",1.005,10,0,0.2,536000,0.580418
"rrg","acc",1.005,10,0,0.2,537000,0.580633
"rrg","acc",1.005,10,0,0.2,538000,0.580483
"rrg","acc",1.005,10,0,0.2,539000,0.580547
"rrg","acc",1.005,10,0,0.2,540000,0.581348
"rrg","acc",1.005,10,0,0.2,541000,0.582143
"rrg","acc",1.005,10,0,0.2,542000,0.582063
"rrg","acc",1.005,10,0,0.2,543000,0.582392
"rrg","acc",1.005,10,0,0.2,544000,0.582115
"rrg","acc",1.005,10,0,0.2,545000,0.582354
"rrg","acc",1.005,10,0,0.2,546000,0.58214
"rrg","acc",1.005,10,0,0.2,547000,0.582061
"rrg","acc",1.005,10,0,0.2,548000,0.582591
"rrg","acc",1.005,10,0,0.2,549000,0.581952
"rrg","acc",1.005,10,0,0.2,550000,0.581144
"rrg","acc",1.005,10,0,0.2,551000,0.580702
"rrg","acc",1.005,10,0,0.2,552000,0.580844
"rrg","acc",1.005,10,0,0.2,553000,0.58104
"rrg","acc",1.005,10,0,0.2,554000,0.581075
"rrg","acc",1.005,10,0,0.2,555000,0.580835
"rrg","acc",1.005,10,0,0.2,556000,0.580997
"rrg","acc",1.005,10,0,0.2,557000,0.58116
"rrg","acc",1.005,10,0,0.2,558000,0.580711
"rrg","acc",1.005,10,0,0.2,559000,0.580527
"rrg","acc",1.005,10,0,0.2,560000,0.580532
"rrg","acc",1.005,10,0,0.2,561000,0.580735
"rrg","acc",1.005,10,0,0.2,562000,0.580587
"rrg","acc",1.005,10,0,0.2,563000,0.580031
"rrg","acc",1.005,10,0,0.2,564000,0.580378
"rrg","acc",1.005,10,0,0.2,565000,0.580612
"rrg","acc",1.005,10,0,0.2,566000,0.580621
"rrg","acc",1.005,10,0,0.2,567000,0.581165
"rrg","acc",1.005,10,0,0.2,568000,0.58177
"rrg","acc",1.005,10,0,0.2,569000,0.581986
"rrg","acc",1.005,10,0,0.2,570000,0.58173
"rrg","acc",1.005,10,0,0.2,571000,0.581447
"rrg","acc",1.005,10,0,0.2,572000,0.5821
"rrg","acc",1.005,10,0,0.2,573000,0.581827
"rrg","acc",1.005,10,0,0.2,574000,0.581716
"rrg","acc",1.005,10,0,0.2,575000,0.582052
"rrg","acc",1.005,10,0,0.2,576000,0.581897
"rrg","acc",1.005,10,0,0.2,577000,0.581161
"rrg","acc",1.005,10,0,0.2,578000,0.58093
"rrg","acc",1.005,10,0,0.2,579000,0.581235
"rrg","acc",1.005,10,0,0.2,580000,0.580836
"rrg","acc",1.005,10,0,0.2,581000,0.581436
"rrg","acc",1.005,10,0,0.2,582000,0.581106
"rrg","acc",1.005,10,0,0.2,583000,0.581034
"rrg","acc",1.005,10,0,0.2,584000,0.581382
"rrg","acc",1.005,10,0,0.2,585000,0.581296
"rrg","acc",1.005,10,0,0.2,586000,0.580835
"rrg","acc",1.005,10,0,0.2,587000,0.580565
"rrg","acc",1.005,10,0,0.2,588000,0.580673
"rrg","acc",1.005,10,0,0.2,589000,0.580806
"rrg","acc",1.005,10,0,0.2,590000,0.580551
"rrg","acc",1.005,10,0,0.2,591000,0.580949
"rrg","acc",1.005,10,0,0.2,592000,0.580982
"rrg","acc",1.005,10,0,0.2,593000,0.581568
"rrg","acc",1.005,10,0,0.2,594000,0.5818
"rrg","acc",1.005,10,0,0.2,595000,0.581912
"rrg","acc",1.005,10,0,0.2,596000,0.582176
"rrg","acc",1.005,10,0,0.2,597000,0.582395
"rrg","acc",1.005,10,0,0.2,598000,0.582295
"rrg","acc",1.005,10,0,0.2,599000,0.582552
"rrg","acc",1.005,10,0,0.2,600000,0.582047
"rrg","acc",1.005,10,0,0.2,601000,0.581801
"rrg","acc",1.005,10,0,0.2,602000,0.581419
"rrg","acc",1.005,10,0,0.2,603000,0.581197
"rrg","acc",1.005,10,0,0.2,604000,0.581114
"rrg","acc",1.005,10,0,0.2,605000,0.581854
"rrg","acc",1.005,10,0,0.2,606000,0.581619
"rrg","acc",1.005,10,0,0.2,607000,0.58122
"rrg","acc",1.005,10,0,0.2,608000,0.581071
"rrg","acc",1.005,10,0,0.2,609000,0.581686
"rrg","acc",1.005,10,0,0.2,610000,0.581228
"rrg","acc",1.005,10,0,0.2,611000,0.58105
"rrg","acc",1.005,10,0,0.2,612000,0.58146
"rrg","acc",1.005,10,0,0.2,613000,0.581822
"rrg","acc",1.005,10,0,0.2,614000,0.581718
"rrg","acc",1.005,10,0,0.2,615000,0.581364
"rrg","acc",1.005,10,0,0.2,616000,0.581723
"rrg","acc",1.005,10,0,0.2,617000,0.581456
"rrg","acc",1.005,10,0,0.2,618000,0.582206
"rrg","acc",1.005,10,0,0.2,619000,0.582457
"rrg","acc",1.005,10,0,0.2,620000,0.582531
"rrg","acc",1.005,10,0,0.2,621000,0.582378
"rrg","acc",1.005,10,0,0.2,622000,0.582199
"rrg","acc",1.005,10,0,0.2,623000,0.581953
"rrg","acc",1.005,10,0,0.2,624000,0.582099
"rrg","acc",1.005,10,0,0.2,625000,0.582285
"rrg","acc",1.005,10,0,0.2,626000,0.582136
"rrg","acc",1.005,10,0,0.2,627000,0.581976
"rrg","acc",1.005,10,0,0.2,628000,0.58212
"rrg","acc",1.005,10,0,0.2,629000,0.581186
"rrg","acc",1.005,10,0,0.2,630000,0.581002
"rrg","acc",1.005,10,0,0.2,631000,0.580662
"rrg","acc",1.005,10,0,0.2,632000,0.58043
"rrg","acc",1.005,10,0,0.2,633000,0.580365
"rrg","acc",1.005,10,0,0.2,634000,0.581001
"rrg","acc",1.005,10,0,0.2,635000,0.581324
"rrg","acc",1.005,10,0,0.2,636000,0.581534
"rrg","acc",1.005,10,0,0.2,637000,0.581884
"rrg","acc",1.005,10,0,0.2,638000,0.581579
"rrg","acc",1.005,10,0,0.2,639000,0.581317
"rrg","acc",1.005,10,0,0.2,640000,0.581774
"rrg","acc",1.005,10,0,0.2,641000,0.582182
"rrg","acc",1.005,10,0,0.2,642000,0.582021
"rrg","acc",1.005,10,0,0.2,643000,0.58209
"rrg","acc",1.005,10,0,0.2,644000,0.58151
"rrg","acc",1.005,10,0,0.2,645000,0.58128
"rrg","acc",1.005,10,0,0.2,646000,0.581039
"rrg","acc",1.005,10,0,0.2,647000,0.581167
"rrg","acc",1.005,10,0,0.2,648000,0.581143
"rrg","acc",1.005,10,0,0.2,649000,0.581114
"rrg","acc",1.005,10,0,0.2,650000,0.581164
"rrg","acc",1.005,10,0,0.2,651000,0.581715
"rrg","acc",1.005,10,0,0.2,652000,0.582365
"rrg","acc",1.005,10,0,0.2,653000,0.582032
"rrg","acc",1.005,10,0,0.2,654000,0.581791
"rrg","acc",1.005,10,0,0.2,655000,0.58205
"rrg","acc",1.005,10,0,0.2,656000,0.582413
"rrg","acc",1.005,10,0,0.2,657000,0.582265
"rrg","acc",1.005,10,0,0.2,658000,0.581497
"rrg","acc",1.005,10,0,0.2,659000,0.581719
"rrg","acc",1.005,10,0,0.2,660000,0.582082
"rrg","acc",1.005,10,0,0.2,661000,0.582393
"rrg","acc",1.005,10,0,0.2,662000,0.581803
"rrg","acc",1.005,10,0,0.2,663000,0.581678
"rrg","acc",1.005,10,0,0.2,664000,0.581647
"rrg","acc",1.005,10,0,0.2,665000,0.58156
"rrg","acc",1.005,10,0,0.2,666000,0.581537
"rrg","acc",1.005,10,0,0.2,667000,0.581313
"rrg","acc",1.005,10,0,0.2,668000,0.581769
"rrg","acc",1.005,10,0,0.2,669000,0.581664
"rrg","acc",1.005,10,0,0.2,670000,0.582061
"rrg","acc",1.005,10,0,0.2,671000,0.581853
"rrg","acc",1.005,10,0,0.2,672000,0.581278
"rrg","acc",1.005,10,0,0.2,673000,0.581695
"rrg","acc",1.005,10,0,0.2,674000,0.58162
"rrg","acc",1.005,10,0,0.2,675000,0.582125
"rrg","acc",1.005,10,0,0.2,676000,0.582272
"rrg","acc",1.005,10,0,0.2,677000,0.581833
"rrg","acc",1.005,10,0,0.2,678000,0.581426
"rrg","acc",1.005,10,0,0.2,679000,0.581671
"rrg","acc",1.005,10,0,0.2,680000,0.581191
"rrg","acc",1.005,10,0,0.2,681000,0.581877
"rrg","acc",1.005,10,0,0.2,682000,0.582027
"rrg","acc",1.005,10,0,0.2,683000,0.58239
"rrg","acc",1.005,10,0,0.2,684000,0.582149
"rrg","acc",1.005,10,0,0.2,685000,0.582001
"rrg","acc",1.005,10,0,0.2,686000,0.58193
"rrg","acc",1.005,10,0,0.2,687000,0.581964
"rrg","acc",1.005,10,0,0.2,688000,0.582196
"rrg","acc",1.005,10,0,0.2,689000,0.581404
"rrg","acc",1.005,10,0,0.2,690000,0.58157
"rrg","acc",1.005,10,0,0.2,691000,0.581613
"rrg","acc",1.005,10,0,0.2,692000,0.581392
"rrg","acc",1.005,10,0,0.2,693000,0.581932
"rrg","acc",1.005,10,0,0.2,694000,0.581997
"rrg","acc",1.005,10,0,0.2,695000,0.582282
"rrg","acc",1.005,10,0,0.2,696000,0.582032
"rrg","acc",1.005,10,0,0.2,697000,0.58228
"rrg","acc",1.005,10,0,0.2,698000,0.581696
"rrg","acc",1.005,10,0,0.2,699000,0.580861
"rrg","acc",1.005,10,0,0.2,700000,0.581239
"rrg","acc",1.005,10,0,0.2,701000,0.581314
"rrg","acc",1.005,10,0,0.2,702000,0.581237
"rrg","acc",1.005,10,0,0.2,703000,0.581249
"rrg","acc",1.005,10,0,0.2,704000,0.581924
"rrg","acc",1.005,10,0,0.2,705000,0.58175
"rrg","acc",1.005,10,0,0.2,706000,0.582397
"rrg","acc",1.005,10,0,0.2,707000,0.581883
"rrg","acc",1.005,10,0,0.2,708000,0.582804
"rrg","acc",1.005,10,0,0.2,709000,0.582438
"rrg","acc",1.005,10,0,0.2,710000,0.58256
"rrg","acc",1.005,10,0,0.2,711000,0.582862
"rrg","acc",1.005,10,0,0.2,712000,0.582669
"rrg","acc",1.005,10,0,0.2,713000,0.583308
"rrg","acc",1.005,10,0,0.2,714000,0.583011
"rrg","acc",1.005,10,0,0.2,715000,0.583243
"rrg","acc",1.005,10,0,0.2,716000,0.582807
"rrg","acc",1.005,10,0,0.2,717000,0.582492
"rrg","acc",1.005,10,0,0.2,718000,0.582304
"rrg","acc",1.005,10,0,0.2,719000,0.582384
"rrg","acc",1.005,10,0,0.2,720000,0.581419
"rrg","acc",1.005,10,0,0.2,721000,0.581338
"rrg","acc",1.005,10,0,0.2,722000,0.581275
"rrg","acc",1.005,10,0,0.2,723000,0.58131
"rrg","acc",1.005,10,0,0.2,724000,0.581608
"rrg","acc",1.005,10,0,0.2,725000,0.581826
"rrg","acc",1.005,10,0,0.2,726000,0.581215
"rrg","acc",1.005,10,0,0.2,727000,0.581654
"rrg","acc",1.005,10,0,0.2,728000,0.581644
"rrg","acc",1.005,10,0,0.2,729000,0.581282
"rrg","acc",1.005,10,0,0.2,730000,0.580575
"rrg","acc",1.005,10,0,0.2,731000,0.580949
"rrg","acc",1.005,10,0,0.2,732000,0.581856
"rrg","acc",1.005,10,0,0.2,733000,0.581974
"rrg","acc",1.005,10,0,0.2,734000,0.581861
"rrg","acc",1.005,10,0,0.2,735000,0.581511
"rrg","acc",1.005,10,0,0.2,736000,0.582022
"rrg","acc",1.005,10,0,0.2,737000,0.581912
"rrg","acc",1.005,10,0,0.2,738000,0.581578
"rrg","acc",1.005,10,0,0.2,739000,0.580982
"rrg","acc",1.005,10,0,0.2,740000,0.58076
"rrg","acc",1.005,10,0,0.2,741000,0.580555
"rrg","acc",1.005,10,0,0.2,742000,0.580383
"rrg","acc",1.005,10,0,0.2,743000,0.579997
"rrg","acc",1.005,10,0,0.2,744000,0.57988
"rrg","acc",1.005,10,0,0.2,745000,0.580277
"rrg","acc",1.005,10,0,0.2,746000,0.579973
"rrg","acc",1.005,10,0,0.2,747000,0.579674
"rrg","acc",1.005,10,0,0.2,748000,0.579135
"rrg","acc",1.005,10,0,0.2,749000,0.578958
"rrg","acc",1.005,10,0,0.2,750000,0.578907
"rrg","acc",1.005,10,0,0.2,751000,0.578949
"rrg","acc",1.005,10,0,0.2,752000,0.578993
"rrg","acc",1.005,10,0,0.2,753000,0.578856
"rrg","acc",1.005,10,0,0.2,754000,0.578459
"rrg","acc",1.005,10,0,0.2,755000,0.578996
"rrg","acc",1.005,10,0,0.2,756000,0.579539
"rrg","acc",1.005,10,0,0.2,757000,0.580108
"rrg","acc",1.005,10,0,0.2,758000,0.580151
"rrg","acc",1.005,10,0,0.2,759000,0.580429
"rrg","acc",1.005,10,0,0.2,760000,0.580188
"rrg","acc",1.005,10,0,0.2,761000,0.580824
"rrg","acc",1.005,10,0,0.2,762000,0.581513
"rrg","acc",1.005,10,0,0.2,763000,0.581161
"rrg","acc",1.005,10,0,0.2,764000,0.580616
"rrg","acc",1.005,10,0,0.2,765000,0.580458
"rrg","acc",1.005,10,0,0.2,766000,0.581123
"rrg","acc",1.005,10,0,0.2,767000,0.581786
"rrg","acc",1.005,10,0,0.2,768000,0.581589
"rrg","acc",1.005,10,0,0.2,769000,0.581504
"rrg","acc",1.005,10,0,0.2,770000,0.581446
"rrg","acc",1.005,10,0,0.2,771000,0.581693
"rrg","acc",1.005,10,0,0.2,772000,0.581521
"rrg","acc",1.005,10,0,0.2,773000,0.581412
"rrg","acc",1.005,10,0,0.2,774000,0.581301
"rrg","acc",1.005,10,0,0.2,775000,0.581486
"rrg","acc",1.005,10,0,0.2,776000,0.581796
"rrg","acc",1.005,10,0,0.2,777000,0.581761
"rrg","acc",1.005,10,0,0.2,778000,0.582011
"rrg","acc",1.005,10,0,0.2,779000,0.58159
"rrg","acc",1.005,10,0,0.2,780000,0.580841
"rrg","acc",1.005,10,0,0.2,781000,0.581194
"rrg","acc",1.005,10,0,0.2,782000,0.581261
"rrg","acc",1.005,10,0,0.2,783000,0.581898
"rrg","acc",1.005,10,0,0.2,784000,0.582092
"rrg","acc",1.005,10,0,0.2,785000,0.582075
"rrg","acc",1.005,10,0,0.2,786000,0.581307
"rrg","acc",1.005,10,0,0.2,787000,0.582398
"rrg","acc",1.005,10,0,0.2,788000,0.582145
"rrg","acc",1.005,10,0,0.2,789000,0.582584
"rrg","acc",1.005,10,0,0.2,790000,0.582309
"rrg","acc",1.005,10,0,0.2,791000,0.581846
"rrg","acc",1.005,10,0,0.2,792000,0.581888
"rrg","acc",1.005,10,0,0.2,793000,0.582002
"rrg","acc",1.005,10,0,0.2,794000,0.581952
"rrg","acc",1.005,10,0,0.2,795000,0.582268
"rrg","acc",1.005,10,0,0.2,796000,0.582177
"rrg","acc",1.005,10,0,0.2,797000,0.581773
"rrg","acc",1.005,10,0,0.2,798000,0.581784
"rrg","acc",1.005,10,0,0.2,799000,0.581805
"rrg","acc",1.005,10,0,0.2,800000,0.581842
"rrg","acc",1.005,10,0,0.2,801000,0.58247
"rrg","acc",1.005,10,0,0.2,802000,0.5824
"rrg","acc",1.005,10,0,0.2,803000,0.582383
"rrg","acc",1.005,10,0,0.2,804000,0.58237
"rrg","acc",1.005,10,0,0.2,805000,0.582567
"rrg","acc",1.005,10,0,0.2,806000,0.582369
"rrg","acc",1.005,10,0,0.2,807000,0.581725
"rrg","acc",1.005,10,0,0.2,808000,0.581798
"rrg","acc",1.005,10,0,0.2,809000,0.582298
"rrg","acc",1.005,10,0,0.2,810000,0.581556
"rrg","acc",1.005,10,0,0.2,811000,0.581813
"rrg","acc",1.005,10,0,0.2,812000,0.582153
"rrg","acc",1.005,10,0,0.2,813000,0.581024
"rrg","acc",1.005,10,0,0.2,814000,0.581323
"rrg","acc",1.005,10,0,0.2,815000,0.580952
"rrg","acc",1.005,10,0,0.2,816000,0.580835
"rrg","acc",1.005,10,0,0.2,817000,0.581006
"rrg","acc",1.005,10,0,0.2,818000,0.580842
"rrg","acc",1.005,10,0,0.2,819000,0.580965
"rrg","acc",1.005,10,0,0.2,820000,0.581263
"rrg","acc",1.005,10,0,0.2,821000,0.581112
"rrg","acc",1.005,10,0,0.2,822000,0.581483
"rrg","acc",1.005,10,0,0.2,823000,0.581649
"rrg","acc",1.005,10,0,0.2,824000,0.581344
"rrg","acc",1.005,10,0,0.2,825000,0.581255
"rrg","acc",1.005,10,0,0.2,826000,0.581414
"rrg","acc",1.005,10,0,0.2,827000,0.580859
"rrg","acc",1.005,10,0,0.2,828000,0.580719
"rrg","acc",1.005,10,0,0.2,829000,0.580306
"rrg","acc",1.005,10,0,0.2,830000,0.580431
"rrg","acc",1.005,10,0,0.2,831000,0.58045
"rrg","acc",1.005,10,0,0.2,832000,0.580467
"rrg","acc",1.005,10,0,0.2,833000,0.581013
"rrg","acc",1.005,10,0,0.2,834000,0.580464
"rrg","acc",1.005,10,0,0.2,835000,0.58027
"rrg","acc",1.005,10,0,0.2,836000,0.581046
"rrg","acc",1.005,10,0,0.2,837000,0.581191
"rrg","acc",1.005,10,0,0.2,838000,0.581229
"rrg","acc",1.005,10,0,0.2,839000,0.581335
"rrg","acc",1.005,10,0,0.2,840000,0.581296
"rrg","acc",1.005,10,0,0.2,841000,0.581362
"rrg","acc",1.005,10,0,0.2,842000,0.581392
"rrg","acc",1.005,10,0,0.2,843000,0.581348
"rrg","acc",1.005,10,0,0.2,844000,0.581569
"rrg","acc",1.005,10,0,0.2,845000,0.581252
"rrg","acc",1.005,10,0,0.2,846000,0.58171
"rrg","acc",1.005,10,0,0.2,847000,0.582141
"rrg","acc",1.005,10,0,0.2,848000,0.582256
"rrg","acc",1.005,10,0,0.2,849000,0.581937
"rrg","acc",1.005,10,0,0.2,850000,0.58194
"rrg","acc",1.005,10,0,0.2,851000,0.582052
"rrg","acc",1.005,10,0,0.2,852000,0.581943
"rrg","acc",1.005,10,0,0.2,853000,0.582406
"rrg","acc",1.005,10,0,0.2,854000,0.581593
"rrg","acc",1.005,10,0,0.2,855000,0.581843
"rrg","acc",1.005,10,0,0.2,856000,0.582288
"rrg","acc",1.005,10,0,0.2,857000,0.58239
"rrg","acc",1.005,10,0,0.2,858000,0.581736
"rrg","acc",1.005,10,0,0.2,859000,0.581156
"rrg","acc",1.005,10,0,0.2,860000,0.580936
"rrg","acc",1.005,10,0,0.2,861000,0.580784
"rrg","acc",1.005,10,0,0.2,862000,0.58075
"rrg","acc",1.005,10,0,0.2,863000,0.58028
"rrg","acc",1.005,10,0,0.2,864000,0.580473
"rrg","acc",1.005,10,0,0.2,865000,0.579882
"rrg","acc",1.005,10,0,0.2,866000,0.579673
"rrg","acc",1.005,10,0,0.2,867000,0.578947
"rrg","acc",1.005,10,0,0.2,868000,0.57924
"rrg","acc",1.005,10,0,0.2,869000,0.578969
"rrg","acc",1.005,10,0,0.2,870000,0.578837
"rrg","acc",1.005,10,0,0.2,871000,0.578579
"rrg","acc",1.005,10,0,0.2,872000,0.578649
"rrg","acc",1.005,10,0,0.2,873000,0.579129
"rrg","acc",1.005,10,0,0.2,874000,0.579437
"rrg","acc",1.005,10,0,0.2,875000,0.578959
"rrg","acc",1.005,10,0,0.2,876000,0.57929
"rrg","acc",1.005,10,0,0.2,877000,0.57944
"rrg","acc",1.005,10,0,0.2,878000,0.579145
"rrg","acc",1.005,10,0,0.2,879000,0.579571
"rrg","acc",1.005,10,0,0.2,880000,0.580459
"rrg","acc",1.005,10,0,0.2,881000,0.58063
"rrg","acc",1.005,10,0,0.2,882000,0.580309
"rrg","acc",1.005,10,0,0.2,883000,0.580795
"rrg","acc",1.005,10,0,0.2,884000,0.580288
"rrg","acc",1.005,10,0,0.2,885000,0.58072
"rrg","acc",1.005,10,0,0.2,886000,0.581251
"rrg","acc",1.005,10,0,0.2,887000,0.580774
"rrg","acc",1.005,10,0,0.2,888000,0.580962
"rrg","acc",1.005,10,0,0.2,889000,0.580602
"rrg","acc",1.005,10,0,0.2,890000,0.580431
"rrg","acc",1.005,10,0,0.2,891000,0.581043
"rrg","acc",1.005,10,0,0.2,892000,0.581024
"rrg","acc",1.005,10,0,0.2,893000,0.580964
"rrg","acc",1.005,10,0,0.2,894000,0.580926
"rrg","acc",1.005,10,0,0.2,895000,0.581018
"rrg","acc",1.005,10,0,0.2,896000,0.581472
"rrg","acc",1.005,10,0,0.2,897000,0.581301
"rrg","acc",1.005,10,0,0.2,898000,0.581209
"rrg","acc",1.005,10,0,0.2,899000,0.581545
"rrg","acc",1.005,10,0,0.2,900000,0.581583
"rrg","acc",1.005,10,0,0.2,901000,0.581152
"rrg","acc",1.005,10,0,0.2,902000,0.580709
"rrg","acc",1.005,10,0,0.2,903000,0.580012
"rrg","acc",1.005,10,0,0.2,904000,0.580723
"rrg","acc",1.005,10,0,0.2,905000,0.580452
"rrg","acc",1.005,10,0,0.2,906000,0.58059
"rrg","acc",1.005,10,0,0.2,907000,0.580189
"rrg","acc",1.005,10,0,0.2,908000,0.580261
"rrg","acc",1.005,10,0,0.2,909000,0.580183
"rrg","acc",1.005,10,0,0.2,910000,0.580725
"rrg","acc",1.005,10,0,0.2,911000,0.581254
"rrg","acc",1.005,10,0,0.2,912000,0.581223
"rrg","acc",1.005,10,0,0.2,913000,0.580798
"rrg","acc",1.005,10,0,0.2,914000,0.580711
"rrg","acc",1.005,10,0,0.2,915000,0.581316
"rrg","acc",1.005,10,0,0.2,916000,0.581093
"rrg","acc",1.005,10,0,0.2,917000,0.581012
"rrg","acc",1.005,10,0,0.2,918000,0.581058
"rrg","acc",1.005,10,0,0.2,919000,0.580932
"rrg","acc",1.005,10,0,0.2,920000,0.58133
"rrg","acc",1.005,10,0,0.2,921000,0.58097
"rrg","acc",1.005,10,0,0.2,922000,0.581472
"rrg","acc",1.005,10,0,0.2,923000,0.581293
"rrg","acc",1.005,10,0,0.2,924000,0.581622
"rrg","acc",1.005,10,0,0.2,925000,0.582318
"rrg","acc",1.005,10,0,0.2,926000,0.582251
"rrg","acc",1.005,10,0,0.2,927000,0.582274
"rrg","acc",1.005,10,0,0.2,928000,0.581855
"rrg","acc",1.005,10,0,0.2,929000,0.581578
"rrg","acc",1.005,10,0,0.2,930000,0.581632
"rrg","acc",1.005,10,0,0.2,931000,0.582122
"rrg","acc",1.005,10,0,0.2,932000,0.58273
"rrg","acc",1.005,10,0,0.2,933000,0.582979
"rrg","acc",1.005,10,0,0.2,934000,0.583117
"rrg","acc",1.005,10,0,0.2,935000,0.582658
"rrg","acc",1.005,10,0,0.2,936000,0.583089
"rrg","acc",1.005,10,0,0.2,937000,0.582626
"rrg","acc",1.005,10,0,0.2,938000,0.582702
"rrg","acc",1.005,10,0,0.2,939000,0.583312
"rrg","acc",1.005,10,0,0.2,940000,0.583676
"rrg","acc",1.005,10,0,0.2,941000,0.583669
"rrg","acc",1.005,10,0,0.2,942000,0.58353
"rrg","acc",1.005,10,0,0.2,943000,0.583111
"rrg","acc",1.005,10,0,0.2,944000,0.582915
"rrg","acc",1.005,10,0,0.2,945000,0.582472
"rrg","acc",1.005,10,0,0.2,946000,0.582099
"rrg","acc",1.005,10,0,0.2,947000,0.582569
"rrg","acc",1.005,10,0,0.2,948000,0.58233
"rrg","acc",1.005,10,0,0.2,949000,0.582476
"rrg","acc",1.005,10,0,0.2,950000,0.582282
"rrg","acc",1.005,10,0,0.2,951000,0.582811
"rrg","acc",1.005,10,0,0.2,952000,0.582092
"rrg","acc",1.005,10,0,0.2,953000,0.582006
"rrg","acc",1.005,10,0,0.2,954000,0.581899
"rrg","acc",1.005,10,0,0.2,955000,0.58204
"rrg","acc",1.005,10,0,0.2,956000,0.581424
"rrg","acc",1.005,10,0,0.2,957000,0.581938
"rrg","acc",1.005,10,0,0.2,958000,0.582143
"rrg","acc",1.005,10,0,0.2,959000,0.582144
"rrg","acc",1.005,10,0,0.2,960000,0.582855
"rrg","acc",1.005,10,0,0.2,961000,0.582661
"rrg","acc",1.005,10,0,0.2,962000,0.582514
"rrg","acc",1.005,10,0,0.2,963000,0.582656
"rrg","acc",1.005,10,0,0.2,964000,0.582893
"rrg","acc",1.005,10,0,0.2,965000,0.582672
"rrg","acc",1.005,10,0,0.2,966000,0.582687
"rrg","acc",1.005,10,0,0.2,967000,0.582299
"rrg","acc",1.005,10,0,0.2,968000,0.582292
"rrg","acc",1.005,10,0,0.2,969000,0.581884
"rrg","acc",1.005,10,0,0.2,970000,0.582579
"rrg","acc",1.005,10,0,0.2,971000,0.582634
"rrg","acc",1.005,10,0,0.2,972000,0.58263
"rrg","acc",1.005,10,0,0.2,973000,0.58218
"rrg","acc",1.005,10,0,0.2,974000,0.582471
"rrg","acc",1.005,10,0,0.2,975000,0.582748
"rrg","acc",1.005,10,0,0.2,976000,0.583072
"rrg","acc",1.005,10,0,0.2,977000,0.583255
"rrg","acc",1.005,10,0,0.2,978000,0.583169
"rrg","acc",1.005,10,0,0.2,979000,0.583921
"rrg","acc",1.005,10,0,0.2,980000,0.583932
"rrg","acc",1.005,10,0,0.2,981000,0.583802
"rrg","acc",1.005,10,0,0.2,982000,0.582927
"rrg","acc",1.005,10,0,0.2,983000,0.582291
"rrg","acc",1.005,10,0,0.2,984000,0.582405
"rrg","acc",1.005,10,0,0.2,985000,0.582894
"rrg","acc",1.005,10,0,0.2,986000,0.58339
"rrg","acc",1.005,10,0,0.2,987000,0.583944
"rrg","acc",1.005,10,0,0.2,988000,0.584092
"rrg","acc",1.005,10,0,0.2,989000,0.58394
"rrg","acc",1.005,10,0,0.2,990000,0.583984
"rrg","acc",1.005,10,0,0.2,991000,0.583161
"rrg","acc",1.005,10,0,0.2,992000,0.583431
"rrg","acc",1.005,10,0,0.2,993000,0.583302
"rrg","acc",1.005,10,0,0.2,994000,0.582882
"rrg","acc",1.005,10,0,0.2,995000,0.582902
"rrg","acc",1.005,10,0,0.2,996000,0.583036
"rrg","acc",1.005,10,0,0.2,997000,0.583186
